danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.803,0.852,1,-7.911,0,0.0493,9.02e-05,0.901,0.0712,0.103,124.981,audio_features,4wZ7ZLN0dtrNHs7S4yF5Lv,spotify:track:4wZ7ZLN0dtrNHs7S4yF5Lv,https://api.spotify.com/v1/tracks/4wZ7ZLN0dtrNHs7S4yF5Lv,https://api.spotify.com/v1/audio-analysis/4wZ7ZLN0dtrNHs7S4yF5Lv,392410,4
0.542,0.978,7,-4.555,1,0.0599,0.000219,0.0138,0.472,0.0923,133.006,audio_features,5sbW84zLB10R64fqiukiEa,spotify:track:5sbW84zLB10R64fqiukiEa,https://api.spotify.com/v1/tracks/5sbW84zLB10R64fqiukiEa,https://api.spotify.com/v1/audio-analysis/5sbW84zLB10R64fqiukiEa,211579,4
0.646,0.855,11,-7.613,0,0.0449,0.00139,0.759,0.073,0.303,138.008,audio_features,3T8drVfyLMXG9eyOCqJgjb,spotify:track:3T8drVfyLMXG9eyOCqJgjb,https://api.spotify.com/v1/tracks/3T8drVfyLMXG9eyOCqJgjb,https://api.spotify.com/v1/audio-analysis/3T8drVfyLMXG9eyOCqJgjb,399022,4
0.667,0.956,6,-5.563,1,0.287,0.00385,0.0184,0.303,0.17,129.991,audio_features,76YXmewvHFse7tBeOTtSx3,spotify:track:76YXmewvHFse7tBeOTtSx3,https://api.spotify.com/v1/tracks/76YXmewvHFse7tBeOTtSx3,https://api.spotify.com/v1/audio-analysis/76YXmewvHFse7tBeOTtSx3,279692,4
0.646,0.912,10,-6.489,0,0.108,0.000334,0.188,0.22,0.155,121.973,audio_features,5t4MwApLYyxFr9G1CJOper,spotify:track:5t4MwApLYyxFr9G1CJOper,https://api.spotify.com/v1/tracks/5t4MwApLYyxFr9G1CJOper,https://api.spotify.com/v1/audio-analysis/5t4MwApLYyxFr9G1CJOper,169235,4
0.67,0.969,6,-4.975,1,0.0586,0.00132,0.855,0.0848,0.192,132.002,audio_features,6nABU2ixOKaUldQNtef4mV,spotify:track:6nABU2ixOKaUldQNtef4mV,https://api.spotify.com/v1/tracks/6nABU2ixOKaUldQNtef4mV,https://api.spotify.com/v1/audio-analysis/6nABU2ixOKaUldQNtef4mV,234547,4
0.764,0.958,11,-4.063,0,0.102,0.013,0.84,0.129,0.343,145.012,audio_features,1khq5gFJaY6ztqQ92tbD3l,spotify:track:1khq5gFJaY6ztqQ92tbD3l,https://api.spotify.com/v1/tracks/1khq5gFJaY6ztqQ92tbD3l,https://api.spotify.com/v1/audio-analysis/1khq5gFJaY6ztqQ92tbD3l,264828,4
0.744,0.697,10,-9.033,0,0.0575,0.00189,0.855,0.62,0.434,129.994,audio_features,4JOOUSb29WBiwpH47QUmif,spotify:track:4JOOUSb29WBiwpH47QUmif,https://api.spotify.com/v1/tracks/4JOOUSb29WBiwpH47QUmif,https://api.spotify.com/v1/audio-analysis/4JOOUSb29WBiwpH47QUmif,205696,4
0.591,0.88,1,-7.054,1,0.0388,0.0764,0.404,0.145,0.598,149.971,audio_features,2Ym6nf3Notpe7hjE5POWjh,spotify:track:2Ym6nf3Notpe7hjE5POWjh,https://api.spotify.com/v1/tracks/2Ym6nf3Notpe7hjE5POWjh,https://api.spotify.com/v1/audio-analysis/2Ym6nf3Notpe7hjE5POWjh,125025,4
0.843,0.628,7,-10.034,1,0.132,0.233,0.835,0.0923,0.0364,133.006,audio_features,3gaIIBUh8npzwh1ObuEVdM,spotify:track:3gaIIBUh8npzwh1ObuEVdM,https://api.spotify.com/v1/tracks/3gaIIBUh8npzwh1ObuEVdM,https://api.spotify.com/v1/audio-analysis/3gaIIBUh8npzwh1ObuEVdM,350075,4
0.552,0.78,9,-7.887,0,0.0413,0.051,0.856,0.145,0.0396,128.004,audio_features,3K86NkImdmjzBYZamJvx4T,spotify:track:3K86NkImdmjzBYZamJvx4T,https://api.spotify.com/v1/tracks/3K86NkImdmjzBYZamJvx4T,https://api.spotify.com/v1/audio-analysis/3K86NkImdmjzBYZamJvx4T,481907,4
0.662,0.958,1,-5.408,1,0.0393,0.105,0.0767,0.33,0.628,146.987,audio_features,4Oo6D1WYz5Q0g5hxrKS8Vi,spotify:track:4Oo6D1WYz5Q0g5hxrKS8Vi,https://api.spotify.com/v1/tracks/4Oo6D1WYz5Q0g5hxrKS8Vi,https://api.spotify.com/v1/audio-analysis/4Oo6D1WYz5Q0g5hxrKS8Vi,132847,4
0.753,0.914,7,-4.186,1,0.0524,0.000126,0.882,0.0906,0.351,132.009,audio_features,2EHdG8AvxtuZGLk74YQUXt,spotify:track:2EHdG8AvxtuZGLk74YQUXt,https://api.spotify.com/v1/tracks/2EHdG8AvxtuZGLk74YQUXt,https://api.spotify.com/v1/audio-analysis/2EHdG8AvxtuZGLk74YQUXt,365568,4
0.67,0.966,1,-9.557,1,0.0526,0.00257,0.741,0.119,0.144,127.985,audio_features,0VmJzhgE3LmfzJa1FdYHkl,spotify:track:0VmJzhgE3LmfzJa1FdYHkl,https://api.spotify.com/v1/tracks/0VmJzhgE3LmfzJa1FdYHkl,https://api.spotify.com/v1/audio-analysis/0VmJzhgE3LmfzJa1FdYHkl,253242,4
0.666,0.985,0,-4.542,1,0.0923,0.0149,0.0042,0.146,0.376,135.004,audio_features,1aZl5fwUgjEbXAcK879VL0,spotify:track:1aZl5fwUgjEbXAcK879VL0,https://api.spotify.com/v1/tracks/1aZl5fwUgjEbXAcK879VL0,https://api.spotify.com/v1/audio-analysis/1aZl5fwUgjEbXAcK879VL0,144000,4
0.723,0.769,11,-8.244,0,0.0634,0.226,0.892,0.0764,0.241,133.984,audio_features,333mKnEIccxUgOwQCCTPD8,spotify:track:333mKnEIccxUgOwQCCTPD8,https://api.spotify.com/v1/tracks/333mKnEIccxUgOwQCCTPD8,https://api.spotify.com/v1/audio-analysis/333mKnEIccxUgOwQCCTPD8,390448,5
0.708,0.892,7,-7.446,1,0.0543,0.00699,0.823,0.0789,0.157,130.0,audio_features,14TuzmPfCgJpFnW3mCPknM,spotify:track:14TuzmPfCgJpFnW3mCPknM,https://api.spotify.com/v1/tracks/14TuzmPfCgJpFnW3mCPknM,https://api.spotify.com/v1/audio-analysis/14TuzmPfCgJpFnW3mCPknM,498462,4
0.805,0.917,1,-5.925,1,0.151,0.00086,0.625,0.108,0.27,134.996,audio_features,6Uv0QLfMnAteF6KT0Fltbn,spotify:track:6Uv0QLfMnAteF6KT0Fltbn,https://api.spotify.com/v1/tracks/6Uv0QLfMnAteF6KT0Fltbn,https://api.spotify.com/v1/audio-analysis/6Uv0QLfMnAteF6KT0Fltbn,412920,4
0.585,0.879,6,-8.928,0,0.0482,0.000677,0.824,0.0613,0.0454,127.021,audio_features,5eLSXWSJphV4u3YZCNXySE,spotify:track:5eLSXWSJphV4u3YZCNXySE,https://api.spotify.com/v1/tracks/5eLSXWSJphV4u3YZCNXySE,https://api.spotify.com/v1/audio-analysis/5eLSXWSJphV4u3YZCNXySE,190866,4
0.594,0.924,1,-4.938,1,0.0537,0.000486,0.754,0.131,0.672,138.022,audio_features,46d7FTYuW4MuWXqSh0XYrU,spotify:track:46d7FTYuW4MuWXqSh0XYrU,https://api.spotify.com/v1/tracks/46d7FTYuW4MuWXqSh0XYrU,https://api.spotify.com/v1/audio-analysis/46d7FTYuW4MuWXqSh0XYrU,262717,4
0.825,0.794,1,-8.611,1,0.0536,0.000154,0.911,0.09,0.267,126.006,audio_features,12bO6fs3RtcZgC3MSJEhSu,spotify:track:12bO6fs3RtcZgC3MSJEhSu,https://api.spotify.com/v1/tracks/12bO6fs3RtcZgC3MSJEhSu,https://api.spotify.com/v1/audio-analysis/12bO6fs3RtcZgC3MSJEhSu,402905,4
0.783,0.616,7,-11.131,1,0.0691,0.00149,0.769,0.117,0.0734,125.023,audio_features,30WnQsvwFeYEd9k08vV7Dl,spotify:track:30WnQsvwFeYEd9k08vV7Dl,https://api.spotify.com/v1/tracks/30WnQsvwFeYEd9k08vV7Dl,https://api.spotify.com/v1/audio-analysis/30WnQsvwFeYEd9k08vV7Dl,216000,4
0.596,0.929,0,-6.015,1,0.0734,0.0103,0.167,0.185,0.482,127.955,audio_features,2eO8I9BrhymdGnJILpVzbp,spotify:track:2eO8I9BrhymdGnJILpVzbp,https://api.spotify.com/v1/tracks/2eO8I9BrhymdGnJILpVzbp,https://api.spotify.com/v1/audio-analysis/2eO8I9BrhymdGnJILpVzbp,182813,4
0.789,0.976,3,-5.886,1,0.057,0.0065,0.849,0.0639,0.258,131.99,audio_features,1STyRAWBlr18jm9aRBVrqE,spotify:track:1STyRAWBlr18jm9aRBVrqE,https://api.spotify.com/v1/tracks/1STyRAWBlr18jm9aRBVrqE,https://api.spotify.com/v1/audio-analysis/1STyRAWBlr18jm9aRBVrqE,408669,4
0.754,0.752,4,-10.233,0,0.0434,7.46e-05,0.862,0.0834,0.161,139.998,audio_features,5l8VA4LS2FUfqavQVgaaxO,spotify:track:5l8VA4LS2FUfqavQVgaaxO,https://api.spotify.com/v1/tracks/5l8VA4LS2FUfqavQVgaaxO,https://api.spotify.com/v1/audio-analysis/5l8VA4LS2FUfqavQVgaaxO,336267,4
0.532,0.897,8,-8.566,0,0.0549,0.0479,0.908,0.0984,0.0634,135.96,audio_features,0c5nIZsdOZOaaFE0OQuoyU,spotify:track:0c5nIZsdOZOaaFE0OQuoyU,https://api.spotify.com/v1/tracks/0c5nIZsdOZOaaFE0OQuoyU,https://api.spotify.com/v1/audio-analysis/0c5nIZsdOZOaaFE0OQuoyU,388255,3
0.786,0.908,7,-10.402,1,0.057,0.00609,0.867,0.11,0.0543,134.995,audio_features,5Ig2RPAPLrkAkFpyr8uAPj,spotify:track:5Ig2RPAPLrkAkFpyr8uAPj,https://api.spotify.com/v1/tracks/5Ig2RPAPLrkAkFpyr8uAPj,https://api.spotify.com/v1/audio-analysis/5Ig2RPAPLrkAkFpyr8uAPj,371556,4
0.643,0.968,6,-5.894,1,0.0644,0.00153,0.853,0.105,0.473,131.035,audio_features,0n2jPpNThUiLaf39k1Jfz7,spotify:track:0n2jPpNThUiLaf39k1Jfz7,https://api.spotify.com/v1/tracks/0n2jPpNThUiLaf39k1Jfz7,https://api.spotify.com/v1/audio-analysis/0n2jPpNThUiLaf39k1Jfz7,211617,4
0.722,0.849,6,-6.025,0,0.088,0.000531,0.373,0.0741,0.252,150.006,audio_features,1HIalwjo1TQVaB63BXbkQu,spotify:track:1HIalwjo1TQVaB63BXbkQu,https://api.spotify.com/v1/tracks/1HIalwjo1TQVaB63BXbkQu,https://api.spotify.com/v1/audio-analysis/1HIalwjo1TQVaB63BXbkQu,371801,4
0.725,0.908,7,-8.798,1,0.0345,0.0373,0.824,0.108,0.134,128.006,audio_features,2XGh5hmwLX517lMBSvglwS,spotify:track:2XGh5hmwLX517lMBSvglwS,https://api.spotify.com/v1/tracks/2XGh5hmwLX517lMBSvglwS,https://api.spotify.com/v1/audio-analysis/2XGh5hmwLX517lMBSvglwS,337500,4
0.463,0.995,5,-7.162,1,0.081,1.79e-05,0.938,0.0707,0.0576,143.994,audio_features,6C3vS3o69ZX3JvX0onzFkT,spotify:track:6C3vS3o69ZX3JvX0onzFkT,https://api.spotify.com/v1/tracks/6C3vS3o69ZX3JvX0onzFkT,https://api.spotify.com/v1/audio-analysis/6C3vS3o69ZX3JvX0onzFkT,321667,4
0.737,0.929,7,-4.196,1,0.0761,0.0259,0.885,0.0408,0.304,130.0,audio_features,46XykrGmCyHaw4ZpEF8PnX,spotify:track:46XykrGmCyHaw4ZpEF8PnX,https://api.spotify.com/v1/tracks/46XykrGmCyHaw4ZpEF8PnX,https://api.spotify.com/v1/audio-analysis/46XykrGmCyHaw4ZpEF8PnX,376615,4
0.732,0.933,6,-7.017,0,0.116,0.182,0.877,0.152,0.303,129.993,audio_features,5Yt6tGNicpMpPab2TrRP9b,spotify:track:5Yt6tGNicpMpPab2TrRP9b,https://api.spotify.com/v1/tracks/5Yt6tGNicpMpPab2TrRP9b,https://api.spotify.com/v1/audio-analysis/5Yt6tGNicpMpPab2TrRP9b,272221,4
0.81,0.737,6,-5.666,1,0.0556,0.0698,0.305,0.0791,0.693,130.015,audio_features,3wqLflmMbwBYAFhNlaniqh,spotify:track:3wqLflmMbwBYAFhNlaniqh,https://api.spotify.com/v1/tracks/3wqLflmMbwBYAFhNlaniqh,https://api.spotify.com/v1/audio-analysis/3wqLflmMbwBYAFhNlaniqh,107077,4
0.574,0.971,8,-5.53,0,0.044,0.00198,0.823,0.104,0.0741,134.002,audio_features,3kq4M7XbQ6c7yGzwE72VXM,spotify:track:3kq4M7XbQ6c7yGzwE72VXM,https://api.spotify.com/v1/tracks/3kq4M7XbQ6c7yGzwE72VXM,https://api.spotify.com/v1/audio-analysis/3kq4M7XbQ6c7yGzwE72VXM,435224,4
0.628,0.999,0,-6.841,1,0.0762,0.000297,0.854,0.0869,0.439,155.013,audio_features,3IVrlcM5gDoj3lghHY9m7I,spotify:track:3IVrlcM5gDoj3lghHY9m7I,https://api.spotify.com/v1/tracks/3IVrlcM5gDoj3lghHY9m7I,https://api.spotify.com/v1/audio-analysis/3IVrlcM5gDoj3lghHY9m7I,427000,4
0.768,0.926,7,-7.733,1,0.0483,0.00537,1.68e-05,0.161,0.521,126.002,audio_features,7EFPdC1CjrFzadsAld2eJ3,spotify:track:7EFPdC1CjrFzadsAld2eJ3,https://api.spotify.com/v1/tracks/7EFPdC1CjrFzadsAld2eJ3,https://api.spotify.com/v1/audio-analysis/7EFPdC1CjrFzadsAld2eJ3,219250,4
0.751,0.721,11,-8.092,0,0.0654,0.000255,0.576,0.12,0.0389,126.019,audio_features,5NZdurYcFYOg3s2YyzeVgE,spotify:track:5NZdurYcFYOg3s2YyzeVgE,https://api.spotify.com/v1/tracks/5NZdurYcFYOg3s2YyzeVgE,https://api.spotify.com/v1/audio-analysis/5NZdurYcFYOg3s2YyzeVgE,502969,4
0.61,0.888,10,-6.981,0,0.048,0.0108,0.824,0.111,0.0489,129.992,audio_features,52nFiIeYWwY5IJRStcbbfj,spotify:track:52nFiIeYWwY5IJRStcbbfj,https://api.spotify.com/v1/tracks/52nFiIeYWwY5IJRStcbbfj,https://api.spotify.com/v1/audio-analysis/52nFiIeYWwY5IJRStcbbfj,421846,4
0.851,0.904,2,-9.654,1,0.0582,0.00182,0.924,0.112,0.26,126.992,audio_features,0qP89hbMRlounSq9QDSK6v,spotify:track:0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/tracks/0qP89hbMRlounSq9QDSK6v,https://api.spotify.com/v1/audio-analysis/0qP89hbMRlounSq9QDSK6v,313701,4
0.63,0.841,8,-8.902,0,0.0346,0.0925,0.096,0.0933,0.123,149.862,audio_features,1afHl4iHfqeQ5U0vnWYRCh,spotify:track:1afHl4iHfqeQ5U0vnWYRCh,https://api.spotify.com/v1/tracks/1afHl4iHfqeQ5U0vnWYRCh,https://api.spotify.com/v1/audio-analysis/1afHl4iHfqeQ5U0vnWYRCh,455719,4
0.743,0.945,11,-8.66,0,0.0671,0.0977,0.839,0.115,0.172,129.992,audio_features,5z7VT7KoeFLT1rjeyDzdMI,spotify:track:5z7VT7KoeFLT1rjeyDzdMI,https://api.spotify.com/v1/tracks/5z7VT7KoeFLT1rjeyDzdMI,https://api.spotify.com/v1/audio-analysis/5z7VT7KoeFLT1rjeyDzdMI,417231,4
0.7,0.917,2,-7.002,1,0.0539,0.0196,0.844,0.0922,0.0523,132.019,audio_features,027549yWqZS7y50vkB787P,spotify:track:027549yWqZS7y50vkB787P,https://api.spotify.com/v1/tracks/027549yWqZS7y50vkB787P,https://api.spotify.com/v1/audio-analysis/027549yWqZS7y50vkB787P,397273,4
0.578,0.981,5,-6.569,0,0.0512,0.22,0.753,0.304,0.203,130.038,audio_features,4ftSB15eM3yGYXmzJpGMaw,spotify:track:4ftSB15eM3yGYXmzJpGMaw,https://api.spotify.com/v1/tracks/4ftSB15eM3yGYXmzJpGMaw,https://api.spotify.com/v1/audio-analysis/4ftSB15eM3yGYXmzJpGMaw,192000,4
0.778,0.893,11,-5.257,1,0.0635,0.00667,0.792,0.096,0.34,130.996,audio_features,4N8P1RCABm0BBiTKCRThTh,spotify:track:4N8P1RCABm0BBiTKCRThTh,https://api.spotify.com/v1/tracks/4N8P1RCABm0BBiTKCRThTh,https://api.spotify.com/v1/audio-analysis/4N8P1RCABm0BBiTKCRThTh,400172,4
0.742,0.855,1,-8.344,0,0.0611,0.0317,0.81,0.119,0.0455,138.008,audio_features,7sNp24ekO02LkwhV7kBh3Z,spotify:track:7sNp24ekO02LkwhV7kBh3Z,https://api.spotify.com/v1/tracks/7sNp24ekO02LkwhV7kBh3Z,https://api.spotify.com/v1/audio-analysis/7sNp24ekO02LkwhV7kBh3Z,420684,4
0.854,0.93,2,-7.528,1,0.0439,0.563,0.697,0.0815,0.192,123.998,audio_features,0gwNGHcBRYtF7mvgUczVo1,spotify:track:0gwNGHcBRYtF7mvgUczVo1,https://api.spotify.com/v1/tracks/0gwNGHcBRYtF7mvgUczVo1,https://api.spotify.com/v1/audio-analysis/0gwNGHcBRYtF7mvgUczVo1,480000,4
0.626,0.718,9,-9.691,1,0.0342,0.00159,0.9,0.0947,0.479,124.009,audio_features,6THnoOgjKVCd17Y4kcs7dC,spotify:track:6THnoOgjKVCd17Y4kcs7dC,https://api.spotify.com/v1/tracks/6THnoOgjKVCd17Y4kcs7dC,https://api.spotify.com/v1/audio-analysis/6THnoOgjKVCd17Y4kcs7dC,341200,4
0.792,0.836,7,-6.252,1,0.0648,0.006,0.878,0.108,0.183,130.003,audio_features,46N0cSUeoKfdGOGG852Jk1,spotify:track:46N0cSUeoKfdGOGG852Jk1,https://api.spotify.com/v1/tracks/46N0cSUeoKfdGOGG852Jk1,https://api.spotify.com/v1/audio-analysis/46N0cSUeoKfdGOGG852Jk1,227871,4
0.727,0.932,0,-5.247,1,0.098,0.00774,0.83,0.0824,0.157,132.991,audio_features,3Wf6hVbr3YWCWt9py5OzDy,spotify:track:3Wf6hVbr3YWCWt9py5OzDy,https://api.spotify.com/v1/tracks/3Wf6hVbr3YWCWt9py5OzDy,https://api.spotify.com/v1/audio-analysis/3Wf6hVbr3YWCWt9py5OzDy,453068,4
0.553,0.948,1,-9.628,1,0.037,0.00881,0.818,0.102,0.0389,134.996,audio_features,7Bg90Jhm3Dhtu7m2YCpo6C,spotify:track:7Bg90Jhm3Dhtu7m2YCpo6C,https://api.spotify.com/v1/tracks/7Bg90Jhm3Dhtu7m2YCpo6C,https://api.spotify.com/v1/audio-analysis/7Bg90Jhm3Dhtu7m2YCpo6C,206222,4
0.741,0.948,2,-4.824,1,0.0439,0.00403,0.825,0.103,0.183,131.009,audio_features,0DxXQGM1aFFZeGrb3oVwP6,spotify:track:0DxXQGM1aFFZeGrb3oVwP6,https://api.spotify.com/v1/tracks/0DxXQGM1aFFZeGrb3oVwP6,https://api.spotify.com/v1/audio-analysis/0DxXQGM1aFFZeGrb3oVwP6,354504,4
0.777,0.691,1,-6.097,1,0.0419,0.0605,0.883,0.101,0.0391,131.013,audio_features,0KsmW0uvjP3c4s7Lno18bm,spotify:track:0KsmW0uvjP3c4s7Lno18bm,https://api.spotify.com/v1/tracks/0KsmW0uvjP3c4s7Lno18bm,https://api.spotify.com/v1/audio-analysis/0KsmW0uvjP3c4s7Lno18bm,461679,4
0.681,0.922,6,-9.407,1,0.0547,0.00185,0.672,0.0917,0.149,138.021,audio_features,1chygnrZzIcnjzbctun86E,spotify:track:1chygnrZzIcnjzbctun86E,https://api.spotify.com/v1/tracks/1chygnrZzIcnjzbctun86E,https://api.spotify.com/v1/audio-analysis/1chygnrZzIcnjzbctun86E,363890,4
0.746,0.731,4,-10.865,1,0.107,0.00317,0.872,0.111,0.0601,131.998,audio_features,5uMQ5KyDps1UE3LCltJq2r,spotify:track:5uMQ5KyDps1UE3LCltJq2r,https://api.spotify.com/v1/tracks/5uMQ5KyDps1UE3LCltJq2r,https://api.spotify.com/v1/audio-analysis/5uMQ5KyDps1UE3LCltJq2r,438720,4
0.576,0.967,5,-1.799,0,0.314,0.00765,0.000336,0.332,0.501,150.003,audio_features,0D7UiMJEbI0pezVQ8yVIln,spotify:track:0D7UiMJEbI0pezVQ8yVIln,https://api.spotify.com/v1/tracks/0D7UiMJEbI0pezVQ8yVIln,https://api.spotify.com/v1/audio-analysis/0D7UiMJEbI0pezVQ8yVIln,135200,4
0.599,0.978,2,-6.693,1,0.0403,0.000193,0.815,0.112,0.0445,133.012,audio_features,0I7ggM44AhOpWIZCM02HtP,spotify:track:0I7ggM44AhOpWIZCM02HtP,https://api.spotify.com/v1/tracks/0I7ggM44AhOpWIZCM02HtP,https://api.spotify.com/v1/audio-analysis/0I7ggM44AhOpWIZCM02HtP,440302,4
0.776,0.958,11,-4.141,0,0.0625,0.00271,0.915,0.0645,0.143,131.008,audio_features,6fuMpujzcshRaRW3UGCQSI,spotify:track:6fuMpujzcshRaRW3UGCQSI,https://api.spotify.com/v1/tracks/6fuMpujzcshRaRW3UGCQSI,https://api.spotify.com/v1/audio-analysis/6fuMpujzcshRaRW3UGCQSI,378185,4
0.748,0.723,3,-4.469,0,0.0569,0.00255,0.612,0.077,0.457,145.03,audio_features,7lJ7lEntxkNUrbDN9giLmB,spotify:track:7lJ7lEntxkNUrbDN9giLmB,https://api.spotify.com/v1/tracks/7lJ7lEntxkNUrbDN9giLmB,https://api.spotify.com/v1/audio-analysis/7lJ7lEntxkNUrbDN9giLmB,112168,4
0.531,0.998,4,-6.177,0,0.121,0.000307,0.811,0.146,0.0607,150.025,audio_features,7oAM2GxHCTKTLU3gXvkuuj,spotify:track:7oAM2GxHCTKTLU3gXvkuuj,https://api.spotify.com/v1/tracks/7oAM2GxHCTKTLU3gXvkuuj,https://api.spotify.com/v1/audio-analysis/7oAM2GxHCTKTLU3gXvkuuj,311200,4
0.723,0.822,10,-9.421,0,0.0452,0.000607,0.789,0.112,0.0628,127.008,audio_features,6Z7g4cGUd0qpAdaY1jadz4,spotify:track:6Z7g4cGUd0qpAdaY1jadz4,https://api.spotify.com/v1/tracks/6Z7g4cGUd0qpAdaY1jadz4,https://api.spotify.com/v1/audio-analysis/6Z7g4cGUd0qpAdaY1jadz4,549051,4
0.763,0.807,5,-7.399,0,0.044,0.000137,0.909,0.295,0.33,124.989,audio_features,2nAfcOcGRIvNMHvY70i18M,spotify:track:2nAfcOcGRIvNMHvY70i18M,https://api.spotify.com/v1/tracks/2nAfcOcGRIvNMHvY70i18M,https://api.spotify.com/v1/audio-analysis/2nAfcOcGRIvNMHvY70i18M,405699,4
0.671,0.936,5,-8.993,1,0.0404,0.00624,0.91,0.102,0.0679,130.009,audio_features,5F0jX0RsLAJ06Hu3oLbA2i,spotify:track:5F0jX0RsLAJ06Hu3oLbA2i,https://api.spotify.com/v1/tracks/5F0jX0RsLAJ06Hu3oLbA2i,https://api.spotify.com/v1/audio-analysis/5F0jX0RsLAJ06Hu3oLbA2i,417231,4
0.742,0.609,11,-10.506,0,0.0908,0.241,0.581,0.103,0.043,128.004,audio_features,5jUbmkU6rjKGsynCNZEct2,spotify:track:5jUbmkU6rjKGsynCNZEct2,https://api.spotify.com/v1/tracks/5jUbmkU6rjKGsynCNZEct2,https://api.spotify.com/v1/audio-analysis/5jUbmkU6rjKGsynCNZEct2,440842,4
0.755,0.777,6,-6.724,1,0.053,0.00734,0.177,0.0978,0.0931,128.015,audio_features,0zu6VMCOb3ZrvbiCRUIDab,spotify:track:0zu6VMCOb3ZrvbiCRUIDab,https://api.spotify.com/v1/tracks/0zu6VMCOb3ZrvbiCRUIDab,https://api.spotify.com/v1/audio-analysis/0zu6VMCOb3ZrvbiCRUIDab,380625,4
0.507,0.92,6,-8.151,0,0.0561,0.00629,0.627,0.668,0.225,129.013,audio_features,4UjxYMM2290d7KlCKVSOuQ,spotify:track:4UjxYMM2290d7KlCKVSOuQ,https://api.spotify.com/v1/tracks/4UjxYMM2290d7KlCKVSOuQ,https://api.spotify.com/v1/audio-analysis/4UjxYMM2290d7KlCKVSOuQ,200930,4
0.515,0.924,1,-9.209,1,0.0823,0.000176,0.844,0.109,0.134,127.994,audio_features,1ElZrz3Mik5PypTlCUkpSZ,spotify:track:1ElZrz3Mik5PypTlCUkpSZ,https://api.spotify.com/v1/tracks/1ElZrz3Mik5PypTlCUkpSZ,https://api.spotify.com/v1/audio-analysis/1ElZrz3Mik5PypTlCUkpSZ,410269,4
0.675,0.823,1,-6.534,0,0.0885,0.0131,0.0144,0.0981,0.131,125.995,audio_features,2ETQwLrANRZgSANB5vS8ks,spotify:track:2ETQwLrANRZgSANB5vS8ks,https://api.spotify.com/v1/tracks/2ETQwLrANRZgSANB5vS8ks,https://api.spotify.com/v1/audio-analysis/2ETQwLrANRZgSANB5vS8ks,416071,4
0.557,0.931,0,-9.153,1,0.0391,0.168,0.825,0.211,0.143,125.993,audio_features,2sgvkh8GkxwL5mzJGYtMSE,spotify:track:2sgvkh8GkxwL5mzJGYtMSE,https://api.spotify.com/v1/tracks/2sgvkh8GkxwL5mzJGYtMSE,https://api.spotify.com/v1/audio-analysis/2sgvkh8GkxwL5mzJGYtMSE,179745,4
0.662,0.676,7,-9.889,1,0.0425,0.00855,0.891,0.118,0.238,127.001,audio_features,5qLZvk6aOHiP7ojmSVuCq0,spotify:track:5qLZvk6aOHiP7ojmSVuCq0,https://api.spotify.com/v1/tracks/5qLZvk6aOHiP7ojmSVuCq0,https://api.spotify.com/v1/audio-analysis/5qLZvk6aOHiP7ojmSVuCq0,420000,4
0.573,0.982,0,-5.518,1,0.0576,0.0278,0.768,0.386,0.0617,135.034,audio_features,6JkQb1qCCJDBV7kW5vJUAH,spotify:track:6JkQb1qCCJDBV7kW5vJUAH,https://api.spotify.com/v1/tracks/6JkQb1qCCJDBV7kW5vJUAH,https://api.spotify.com/v1/audio-analysis/6JkQb1qCCJDBV7kW5vJUAH,181333,4
0.661,0.967,5,-7.328,0,0.0752,0.00748,0.659,0.0816,0.0978,137.946,audio_features,5nwL8tSlpy4T6XLb0NdzVW,spotify:track:5nwL8tSlpy4T6XLb0NdzVW,https://api.spotify.com/v1/tracks/5nwL8tSlpy4T6XLb0NdzVW,https://api.spotify.com/v1/audio-analysis/5nwL8tSlpy4T6XLb0NdzVW,292174,4
0.704,0.766,0,-8.238,1,0.0571,0.000703,0.903,0.0924,0.0646,133.99,audio_features,3T6NtWjH6klzhSsAGROlqY,spotify:track:3T6NtWjH6klzhSsAGROlqY,https://api.spotify.com/v1/tracks/3T6NtWjH6klzhSsAGROlqY,https://api.spotify.com/v1/audio-analysis/3T6NtWjH6klzhSsAGROlqY,411267,4
0.66,0.904,5,-7.648,0,0.0948,0.0106,0.358,0.0691,0.475,155.004,audio_features,1xQ7uibzjdYQ0UsIKhdF5E,spotify:track:1xQ7uibzjdYQ0UsIKhdF5E,https://api.spotify.com/v1/tracks/1xQ7uibzjdYQ0UsIKhdF5E,https://api.spotify.com/v1/audio-analysis/1xQ7uibzjdYQ0UsIKhdF5E,120433,4
0.744,0.764,6,-9.231,0,0.0719,0.00137,0.86,0.0674,0.16,128.023,audio_features,3dG1a8sEDHMLhIbZScZ2JM,spotify:track:3dG1a8sEDHMLhIbZScZ2JM,https://api.spotify.com/v1/tracks/3dG1a8sEDHMLhIbZScZ2JM,https://api.spotify.com/v1/audio-analysis/3dG1a8sEDHMLhIbZScZ2JM,423750,4
